;InChiKey;SMILES;N_count;Solvent;Target1;Target2;Target3;Target4;
19611;YSZDFAZSVFOIHT-UHFFFAOYSA-N;CN1C(=O)C2=CC=CC=C2S1(C3=CC=C(C=C3)C(=O)O)Cl;1;;;;;;
19630;CDGLTZQYNKEYOI-UHFFFAOYSA-N;CC(C1=CC=CC=C1)NC2CCCCC2;1;;;;;;
19631;CDGLTZQYNKEYOI-UHFFFAOYSA-N;CC(C1=CC=CC=C1)NC2CCCCC2;1;;;;;;
19667;XFXSNNWNLVLUOY-UHFFFAOYSA-N;C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)Br;1;;;;;;
19668;XFXSNNWNLVLUOY-UHFFFAOYSA-N;C1=CC=C(C=C1)CC(=O)NC2=CC=C(C=C2)Br;1;;;;;;
19669;PMDCZENCAXMSOU-UHFFFAOYSA-N;CCNC(=O)C;1;;;;;;
19670;PMDCZENCAXMSOU-UHFFFAOYSA-N;CCNC(=O)C;1;;;;;;
19671;PMDCZENCAXMSOU-UHFFFAOYSA-N;CCNC(=O)C;1;;;;;;
19672;PMDCZENCAXMSOU-UHFFFAOYSA-N;CCNC(=O)C;1;;;;;;
19673;PMDCZENCAXMSOU-UHFFFAOYSA-N;CCNC(=O)C;1;;;;;;
19674;PMDCZENCAXMSOU-UHFFFAOYSA-N;CCNC(=O)C;1;;;;;;
19675;BQLCOQIMNSUGPR-UHFFFAOYSA-N;[Li+].CC(C)C[Al-](CC(C)C)(CC(C)C)N1C(CCCC1(C)C)(C)C;1;;;;;;
19676;BQLCOQIMNSUGPR-UHFFFAOYSA-N;[Li+].CC(C)C[Al-](CC(C)C)(CC(C)C)N1C(CCCC1(C)C)(C)C;1;;;;;;
19677;PEEHTFAAVSWFBL-UHFFFAOYSA-N;C1=CC(=O)NC1=O;1;;;;;;
19678;PEEHTFAAVSWFBL-UHFFFAOYSA-N;C1=CC(=O)NC1=O;1;;;;;;
19689;QJRWYBIKLXNYLF-UHFFFAOYSA-N;COC1=CC2=C(C=C1)C=CN2;1;;;;;;
19690;QJRWYBIKLXNYLF-UHFFFAOYSA-N;COC1=CC2=C(C=C1)C=CN2;1;;;;;;
19691;QJRWYBIKLXNYLF-UHFFFAOYSA-N;COC1=CC2=C(C=C1)C=CN2;1;;;;;;
19692;QJRWYBIKLXNYLF-UHFFFAOYSA-N;COC1=CC2=C(C=C1)C=CN2;1;;;;;;
19711;ZLTPDFXIESTBQG-UHFFFAOYSA-N;C1=CSN=C1;1;;;;;;
19712;ZLTPDFXIESTBQG-UHFFFAOYSA-N;C1=CSN=C1;1;;;;;;
19713;ZLTPDFXIESTBQG-UHFFFAOYSA-N;C1=CSN=C1;1;;;;;;
19714;ZLTPDFXIESTBQG-UHFFFAOYSA-N;C1=CSN=C1;1;;;;;;
19715;ZLTPDFXIESTBQG-UHFFFAOYSA-N;C1=CSN=C1;1;;;;;;
19716;ZLTPDFXIESTBQG-UHFFFAOYSA-N;C1=CSN=C1;1;;;;;;
19723;HPNMFZURTQLUMO-UHFFFAOYSA-N;CCNCC;1;;;;;;
19724;HPNMFZURTQLUMO-UHFFFAOYSA-N;CCNCC;1;;;;;;
19725;HPNMFZURTQLUMO-UHFFFAOYSA-N;CCNCC;1;;;;;;
19726;HPNMFZURTQLUMO-UHFFFAOYSA-O;CC[NH2+]CC;1;;;;;;
19727;HPNMFZURTQLUMO-UHFFFAOYSA-O;CC[NH2+]CC;1;;;;;;
19728;HPNMFZURTQLUMO-UHFFFAOYSA-O;CC[NH2+]CC;1;;;;;;
19729;MFIUQZLMDWYVFT-UHFFFAOYSA-N;C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)NCC(=O)O;1;;;;;;
19730;MFIUQZLMDWYVFT-UHFFFAOYSA-N;C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)NCC(=O)O;1;;;;;;
19733;CWSVMDWLRMZRFM-UHFFFAOYSA-N;CC(=O)C1=C(SC=C1)NC(=O)CBr;1;;;;;;
19734;CWSVMDWLRMZRFM-UHFFFAOYSA-N;CC(=O)C1=C(SC=C1)NC(=O)CBr;1;;;;;;
19737;HCZHHEIFKROPDY-UHFFFAOYSA-N;C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O;1;;;;;;
19738;HCZHHEIFKROPDY-UHFFFAOYSA-N;C1=CC=C2C(=C1)C(=O)C=C(N2)C(=O)O;1;;;;;;
19780;MDYXLRQCQPAWEX-UHFFFAOYSA-N;CN(C)C1=C(C=C(C=C1)F)F;1;;;;;;
19781;MDYXLRQCQPAWEX-UHFFFAOYSA-N;CN(C)C1=C(C=C(C=C1)F)F;1;;;;;;
19800;ZAJBSHFSAPOFGU-UHFFFAOYSA-N;CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)N=PCl)C(C)(C)C;1;;;;;;
19801;ZAJBSHFSAPOFGU-UHFFFAOYSA-N;CC(C)(C)C1=CC(=C(C(=C1)C(C)(C)C)N=PCl)C(C)(C)C;1;;;;;;
19818;XODAXSHZSFXIST-UHFFFAOYSA-N;C1CCN(C1)C2=CC(=O)CCC2;1;;;;;;
19819;XODAXSHZSFXIST-UHFFFAOYSA-N;C1CCN(C1)C2=CC(=O)CCC2;1;;;;;;
19822;XODAXSHZSFXIST-UHFFFAOYSA-N;C1CCN(C1)C2=CC(=O)CCC2;1;;;;;;
19823;XODAXSHZSFXIST-UHFFFAOYSA-N;C1CCN(C1)C2=CC(=O)CCC2;1;;;;;;
19824;XODAXSHZSFXIST-UHFFFAOYSA-N;C1CCN(C1)C2=CC(=O)CCC2;1;;;;;;
19858;PDUUFNTYAYUBPN-JGVFFNPUSA-N;C[C@H]1CCN2COC[C@H]2C1;1;;;;;;
19859;PDUUFNTYAYUBPN-JGVFFNPUSA-N;C[C@H]1CCN2COC[C@H]2C1;1;;;;;;
19864;DTETYCNJKAUROO-UHFFFAOYSA-N;CC1C(=O)OC(=O)N1;1;;;;;;
19865;DTETYCNJKAUROO-UHFFFAOYSA-N;CC1C(=O)OC(=O)N1;1;;;;;;
19866;DTETYCNJKAUROO-UHFFFAOYSA-N;CC1C(=O)OC(=O)N1;1;;;;;;
19867;DTETYCNJKAUROO-UHFFFAOYSA-N;CC1C(=O)OC(=O)N1;1;;;;;;
19870;WDTWMEZMHUEZKH-UHFFFAOYSA-N;CCOC(=O)C(=CN)C(=O)OCC;1;;;;;;
19871;WDTWMEZMHUEZKH-UHFFFAOYSA-N;CCOC(=O)C(=CN)C(=O)OCC;1;;;;;;
19874;WDTWMEZMHUEZKH-UHFFFAOYSA-N;CCOC(=O)C(=CN)C(=O)OCC;1;;;;;;
19875;WDTWMEZMHUEZKH-UHFFFAOYSA-N;CCOC(=O)C(=CN)C(=O)OCC;1;;;;;;
19926;JHUCBAOHJYDAIC-UHFFFAOYSA-N;CO[Si]12OCCN(CCO1)CCO2;1;;;;;;
19927;JHUCBAOHJYDAIC-UHFFFAOYSA-N;CO[Si]12OCCN(CCO1)CCO2;1;;;;;;
19928;NHKJNWKLSOOMTQ-NSCUHMNNSA-N;C/C=C/C1=NCCO1;1;;;;;;
19929;NHKJNWKLSOOMTQ-NSCUHMNNSA-N;C/C=C/C1=NCCO1;1;;;;;;
19930;GXGKNWMTRIILGG-CSKARUKUSA-N;CCOP(=O)(/C=C/1\CCC(N1)C)OCC;1;;;;;;
19931;GXGKNWMTRIILGG-CSKARUKUSA-N;CCOP(=O)(/C=C/1\CCC(N1)C)OCC;1;;;;;;
19934;IPGSZBGEYLPOME-UHFFFAOYSA-N;C1CCC2=C(C1)C(=C3CCCCC3=N2)Cl;1;;;;;;
19935;IPGSZBGEYLPOME-UHFFFAOYSA-N;C1CCC2=C(C1)C(=C3CCCCC3=N2)Cl;1;;;;;;
19948;MTAODLNXWYIKSO-UHFFFAOYSA-N;C1=CC=NC(=C1)F;1;;;;;;
19949;MTAODLNXWYIKSO-UHFFFAOYSA-N;C1=CC=NC(=C1)F;1;;;;;;
19954;MTAODLNXWYIKSO-UHFFFAOYSA-N;C1=CC=NC(=C1)F;1;;;;;;
19955;MTAODLNXWYIKSO-UHFFFAOYSA-N;C1=CC=NC(=C1)F;1;;;;;;
19956;MTAODLNXWYIKSO-UHFFFAOYSA-N;C1=CC=NC(=C1)F;1;;;;;;
19957;MTAODLNXWYIKSO-UHFFFAOYSA-N;C1=CC=NC(=C1)F;1;;;;;;
19958;UPHMFGWCRAJMPC-UWVGGRQHSA-N;C[C@H]1CCCC[C@@H]1NC(C)C;1;;;;;;
19959;UPHMFGWCRAJMPC-UWVGGRQHSA-N;C[C@H]1CCCC[C@@H]1NC(C)C;1;;;;;;
19970;BLNVISNJTIRAHF-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Cl;1;;;;;;
19971;BLNVISNJTIRAHF-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Cl;1;;;;;;
19972;BLNVISNJTIRAHF-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Cl;1;;;;;;
19973;BLNVISNJTIRAHF-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Cl;1;;;;;;
19974;BLNVISNJTIRAHF-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Cl;1;;;;;;
19975;BLNVISNJTIRAHF-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Cl;1;;;;;;
19976;BLNVISNJTIRAHF-UHFFFAOYSA-N;C1=CC(=CC=C1C(=O)N)Cl;1;;;;;;
19989;JRKMVLFFQOHRHM-UHFFFAOYSA-N;CC1CCC2CCCCN2C1;1;;;;;;
19990;JRKMVLFFQOHRHM-UHFFFAOYSA-N;CC1CCC2CCCCN2C1;1;;;;;;
19991;JRKMVLFFQOHRHM-UHFFFAOYSA-N;CC1CCC2CCCCN2C1;1;;;;;;
19992;JRKMVLFFQOHRHM-UHFFFAOYSA-N;CC1CCC2CCCCN2C1;1;;;;;;
19993;JRKMVLFFQOHRHM-UHFFFAOYSA-N;CC1CCC2CCCCN2C1;1;;;;;;
19994;JRKMVLFFQOHRHM-UHFFFAOYSA-N;CC1CCC2CCCCN2C1;1;;;;;;
19995;JRKMVLFFQOHRHM-UHFFFAOYSA-O;CC1CCC2CCCC[NH+]2C1;1;;;;;;
19996;JRKMVLFFQOHRHM-UHFFFAOYSA-O;CC1CCC2CCCC[NH+]2C1;1;;;;;;
19997;JRKMVLFFQOHRHM-UHFFFAOYSA-O;CC1CCC2CCCC[NH+]2C1;1;;;;;;
19998;JRKMVLFFQOHRHM-UHFFFAOYSA-O;CC1CCC2CCCC[NH+]2C1;1;;;;;;
19999;JRKMVLFFQOHRHM-UHFFFAOYSA-O;CC1CCC2CCCC[NH+]2C1;1;;;;;;
20000;JRKMVLFFQOHRHM-UHFFFAOYSA-O;CC1CCC2CCCC[NH+]2C1;1;;;;;;
20019;FQGVVDYNRHNTCK-BYPYZUCNSA-N;C[C@@H](C(=O)OC)NC(=O)C;1;;;;;;
20020;FQGVVDYNRHNTCK-BYPYZUCNSA-N;C[C@@H](C(=O)OC)NC(=O)C;1;;;;;;
20047;IWTFOFMTUOBLHG-UHFFFAOYSA-N;COC1=CC=CC=N1;1;;;;;;
20048;IWTFOFMTUOBLHG-UHFFFAOYSA-N;COC1=CC=CC=N1;1;;;;;;
20051;PNLXWGDXZOYUKB-WCCKRBBISA-N;COC(=O)C[C@@H](C(=O)OC)N.Cl;1;;;;;;
20052;PNLXWGDXZOYUKB-WCCKRBBISA-N;COC(=O)C[C@@H](C(=O)OC)N.Cl;1;;;;;;
20053;PNLXWGDXZOYUKB-WCCKRBBISA-N;COC(=O)C[C@@H](C(=O)OC)N.Cl;1;;;;;;
20054;PNLXWGDXZOYUKB-WCCKRBBISA-N;COC(=O)C[C@@H](C(=O)OC)N.Cl;1;;;;;;
20062;USPFMEKVPDBMCG-LBPRGKRZSA-N;CC(C)C[C@@H](C(=O)O)NC(=O)OCC1=CC=CC=C1;1;;;;;;
20063;USPFMEKVPDBMCG-LBPRGKRZSA-N;CC(C)C[C@@H](C(=O)O)NC(=O)OCC1=CC=CC=C1;1;;;;;;
20070;HCWAPSMTWACPRW-SSDOTTSWSA-N;C1CCN2COC[C@H]2C1;1;;;;;;
20071;HCWAPSMTWACPRW-SSDOTTSWSA-N;C1CCN2COC[C@H]2C1;1;;;;;;
20072;HCWAPSMTWACPRW-SSDOTTSWSA-N;C1CCN2COC[C@H]2C1;1;;;;;;
20073;HCWAPSMTWACPRW-SSDOTTSWSA-N;C1CCN2COC[C@H]2C1;1;;;;;;
20081;PEGHITPVRNZWSI-UHFFFAOYSA-N;C[Si](C)(C)N([Si](C)(C)C)[Si](C)(C)C;1;;;;;;
20082;PEGHITPVRNZWSI-UHFFFAOYSA-N;C[Si](C)(C)N([Si](C)(C)C)[Si](C)(C)C;1;;;;;;
20097;QZVQQUVWFIZUBQ-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)N;1;;;;;;
20098;QZVQQUVWFIZUBQ-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)N;1;;;;;;
20099;QZVQQUVWFIZUBQ-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)N;1;;;;;;
20100;QZVQQUVWFIZUBQ-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)N;1;;;;;;
20101;QZVQQUVWFIZUBQ-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)N;1;;;;;;
20102;QZVQQUVWFIZUBQ-UHFFFAOYSA-N;C1=CC(=CC(=C1)F)N;1;;;;;;
20113;PXAJQJMDEXJWFB-UHFFFAOYSA-N;CC(=NO)C;1;;;;;;
20114;PXAJQJMDEXJWFB-UHFFFAOYSA-N;CC(=NO)C;1;;;;;;
20115;PXAJQJMDEXJWFB-UHFFFAOYSA-N;CC(=NO)C;1;;;;;;
20116;PXAJQJMDEXJWFB-UHFFFAOYSA-N;CC(=NO)C;1;;;;;;
20117;PXAJQJMDEXJWFB-UHFFFAOYSA-N;CC(=NO)C;1;;;;;;
20122;HQEIPVHJHZTMDP-JEDNCBNOSA-N;COC(=O)[C@@H]1CCCN1.Cl;1;;;;;;
20123;HQEIPVHJHZTMDP-JEDNCBNOSA-N;COC(=O)[C@@H]1CCCN1.Cl;1;;;;;;
20124;HQEIPVHJHZTMDP-JEDNCBNOSA-N;COC(=O)[C@@H]1CCCN1.Cl;1;;;;;;
20125;HQEIPVHJHZTMDP-JEDNCBNOSA-N;COC(=O)[C@@H]1CCCN1.Cl;1;;;;;;
20142;XCHSSZMKKXPBAI-UHFFFAOYSA-N;CSC1=CC=NC=C1;1;;;;;;
20143;XCHSSZMKKXPBAI-UHFFFAOYSA-N;CSC1=CC=NC=C1;1;;;;;;
20152;XCHSSZMKKXPBAI-UHFFFAOYSA-N;CSC1=CC=NC=C1;1;;;;;;
20153;XCHSSZMKKXPBAI-UHFFFAOYSA-N;CSC1=CC=NC=C1;1;;;;;;
20154;XCHSSZMKKXPBAI-UHFFFAOYSA-N;CSC1=CC=NC=C1;1;;;;;;
20155;XCHSSZMKKXPBAI-UHFFFAOYSA-N;CSC1=CC=NC=C1;1;;;;;;
20156;SDGPAYYSTWPHSP-UHFFFAOYSA-N;C(CCCCC(O)(P(=O)(O)O)P(=O)(O)O)CCCCN;1;;;;;;
20157;SDGPAYYSTWPHSP-UHFFFAOYSA-N;C(CCCCC(O)(P(=O)(O)O)P(=O)(O)O)CCCCN;1;;;;;;
20174;RJZGHQFMKACAHM-UHFFFAOYSA-N;COC1=C(C(=C2CC3C4=C(C5=C(C=C4CCN3CC2=C1)OCO5)OC)CO)OC;1;;;;;;
20175;RJZGHQFMKACAHM-UHFFFAOYSA-N;COC1=C(C(=C2CC3C4=C(C5=C(C=C4CCN3CC2=C1)OCO5)OC)CO)OC;1;;;;;;
20186;YSHMQTRICHYLGF-UHFFFAOYSA-N;CC(C)(C)C1=CC=NC=C1;1;;;;;;
20187;YSHMQTRICHYLGF-UHFFFAOYSA-N;CC(C)(C)C1=CC=NC=C1;1;;;;;;
20188;YSHMQTRICHYLGF-UHFFFAOYSA-N;CC(C)(C)C1=CC=NC=C1;1;;;;;;
20189;YSHMQTRICHYLGF-UHFFFAOYSA-N;CC(C)(C)C1=CC=NC=C1;1;;;;;;
20190;YSHMQTRICHYLGF-UHFFFAOYSA-N;CC(C)(C)C1=CC=NC=C1;1;;;;;;
20191;YSHMQTRICHYLGF-UHFFFAOYSA-N;CC(C)(C)C1=CC=NC=C1;1;;;;;;
20192;YSHMQTRICHYLGF-UHFFFAOYSA-N;CC(C)(C)C1=CC=NC=C1;1;;;;;;
20201;JLTWHWBUKGOPLH-CMDGGOBGSA-N;C/C(=C\C(=O)C)/NC1=CC=CC=C1;1;;;;;;
20202;JLTWHWBUKGOPLH-CMDGGOBGSA-N;C/C(=C\C(=O)C)/NC1=CC=CC=C1;1;;;;;;
20205;JLTWHWBUKGOPLH-CMDGGOBGSA-N;C/C(=C\C(=O)C)/NC1=CC=CC=C1;1;;;;;;
20206;JLTWHWBUKGOPLH-CMDGGOBGSA-N;C/C(=C\C(=O)C)/NC1=CC=CC=C1;1;;;;;;
20207;CMUCPTWZQPTCRJ-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C(C)C)C(=O)OC;1;;;;;;
20208;CMUCPTWZQPTCRJ-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C(C)C)C(=O)OC;1;;;;;;
20209;CMUCPTWZQPTCRJ-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C(C)C)C(=O)OC;1;;;;;;
20210;CMUCPTWZQPTCRJ-UHFFFAOYSA-N;CC1=C(C(C(=C(N1)C)C(=O)OC)C(C)C)C(=O)OC;1;;;;;;
20227;VCCNEWYFDXHLQU-UHFFFAOYSA-N;CC(C)(C)NP(C(C)(C)C)F;1;;;;;;
20228;VCCNEWYFDXHLQU-UHFFFAOYSA-N;CC(C)(C)NP(C(C)(C)C)F;1;;;;;;
20239;GCOMUEMCOXVZNI-UHFFFAOYSA-N;CN(C)C(=O)SC;1;;;;;;
20240;GCOMUEMCOXVZNI-UHFFFAOYSA-N;CN(C)C(=O)SC;1;;;;;;
20251;GCOMUEMCOXVZNI-UHFFFAOYSA-N;CN(C)C(=O)SC;1;;;;;;
20270;VXYFARNRGZWHTJ-FVGYRXGTSA-N;COC(=O)[C@H](CC1=CC=C(C=C1)O)N.Cl;1;;;;;;
20271;VXYFARNRGZWHTJ-FVGYRXGTSA-N;COC(=O)[C@H](CC1=CC=C(C=C1)O)N.Cl;1;;;;;;
20272;VXYFARNRGZWHTJ-FVGYRXGTSA-N;COC(=O)[C@H](CC1=CC=C(C=C1)O)N.Cl;1;;;;;;
20273;VXYFARNRGZWHTJ-FVGYRXGTSA-N;COC(=O)[C@H](CC1=CC=C(C=C1)O)N.Cl;1;;;;;;
20293;XUOSGOQBPBKQSX-UHFFFAOYSA-N;CC(=O)NCC(C)(C)C;1;;;;;;
20294;XUOSGOQBPBKQSX-UHFFFAOYSA-N;CC(=O)NCC(C)(C)C;1;;;;;;
20295;XUOSGOQBPBKQSX-UHFFFAOYSA-N;CC(=O)NCC(C)(C)C;1;;;;;;
20296;XUOSGOQBPBKQSX-UHFFFAOYSA-N;CC(=O)NCC(C)(C)C;1;;;;;;
20297;XUOSGOQBPBKQSX-UHFFFAOYSA-N;CC(=O)NCC(C)(C)C;1;;;;;;
20315;ZSMNRKGGHXLZEC-UHFFFAOYSA-N;CN([Si](C)(C)C)[Si](C)(C)C;1;;;;;;
20316;ZSMNRKGGHXLZEC-UHFFFAOYSA-N;CN([Si](C)(C)C)[Si](C)(C)C;1;;;;;;
20317;BQQXUGGTSVMBLL-UHFFFAOYSA-N;COC(=O)C1=CC=CNC1=S;1;;;;;;
20318;BQQXUGGTSVMBLL-UHFFFAOYSA-N;COC(=O)C1=CC=CNC1=S;1;;;;;;
20321;ZPPISFQCNZEOMO-UHFFFAOYSA-N;C1COP(=O)(N1C2=CC=CC=C2)OC3=CC=CC=C3;1;;;;;;
20322;ZPPISFQCNZEOMO-UHFFFAOYSA-N;C1COP(=O)(N1C2=CC=CC=C2)OC3=CC=CC=C3;1;;;;;;
20351;CJYXCQLOZNIMFP-UHFFFAOYSA-N;C1CCCNC(=O)CC1;1;;;;;;
20352;CJYXCQLOZNIMFP-UHFFFAOYSA-N;C1CCCNC(=O)CC1;1;;;;;;
20353;CJYXCQLOZNIMFP-UHFFFAOYSA-N;C1CCCNC(=O)CC1;1;;;;;;
20354;CJYXCQLOZNIMFP-UHFFFAOYSA-N;C1CCCNC(=O)CC1;1;;;;;;
20355;CJYXCQLOZNIMFP-UHFFFAOYSA-N;C1CCCNC(=O)CC1;1;;;;;;
20356;CJYXCQLOZNIMFP-UHFFFAOYSA-N;C1CCCNC(=O)CC1;1;;;;;;
20403;RATMHCJTVBHJSU-UHFFFAOYSA-N;CN1C(C2=C(C=CC(=C2OC)OC)C3=C1C4=CC5=C(C=C4C=C3)OCO5)O;1;;;;;;
20404;RATMHCJTVBHJSU-UHFFFAOYSA-N;CN1C(C2=C(C=CC(=C2OC)OC)C3=C1C4=CC5=C(C=C4C=C3)OCO5)O;1;;;;;;
20409;WHUUTDBJXJRKMK-UHFFFAOYSA-O;C(CC(=O)O)C(C(=O)O)[NH3+];1;;;;;;
20410;WHUUTDBJXJRKMK-UHFFFAOYSA-O;C(CC(=O)O)C(C(=O)O)[NH3+];1;;;;;;
20411;WHUUTDBJXJRKMK-UHFFFAOYSA-O;C(CC(=O)O)C(C(=O)O)[NH3+];1;;;;;;
20414;KAUXXCKARJMDIG-ZETCQYMHSA-N;CC(=O)N[C@@H](CCC(=O)OC)C(=O)OC;1;;;;;;
20415;KAUXXCKARJMDIG-ZETCQYMHSA-N;CC(=O)N[C@@H](CCC(=O)OC)C(=O)OC;1;;;;;;
20416;BLDFEXNBKFUWQR-CUVJYRNJSA-N;C[C@H]1CCOP(=[Se])(O1)NC2=CC=CC=C2;1;;;;;;
20417;BLDFEXNBKFUWQR-CUVJYRNJSA-N;C[C@H]1CCOP(=[Se])(O1)NC2=CC=CC=C2;1;;;;;;
20418;BLDFEXNBKFUWQR-CUVJYRNJSA-N;C[C@H]1CCOP(=[Se])(O1)NC2=CC=CC=C2;1;;;;;;
20419;BLDFEXNBKFUWQR-CUVJYRNJSA-N;C[C@H]1CCOP(=[Se])(O1)NC2=CC=CC=C2;1;;;;;;
20430;VTLWOOJZNUJFTR-UHFFFAOYSA-N;CP(=S)(C)N1C=CC=C1;1;;;;;;
20431;VTLWOOJZNUJFTR-UHFFFAOYSA-N;CP(=S)(C)N1C=CC=C1;1;;;;;;
20432;AOPBDRUWRLBSDB-UHFFFAOYSA-O;C1=CC=C(C(=C1)[NH3+])Br;1;;;;;;
20433;AOPBDRUWRLBSDB-UHFFFAOYSA-O;C1=CC=C(C(=C1)[NH3+])Br;1;;;;;;
20434;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20435;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20436;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20437;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20438;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20439;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20440;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20441;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20442;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20443;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20444;AOPBDRUWRLBSDB-UHFFFAOYSA-N;C1=CC=C(C(=C1)N)Br;1;;;;;;
20449;WHIVNJATOVLWBW-SNAWJCMRSA-N;CC/C(=N/O)/C;1;;;;;;
20450;WHIVNJATOVLWBW-SNAWJCMRSA-N;CC/C(=N/O)/C;1;;;;;;
20451;WHIVNJATOVLWBW-SNAWJCMRSA-N;CC/C(=N/O)/C;1;;;;;;
20454;FIYMXXSHKJBZAR-UHFFFAOYSA-N;CN1C(=O)C2=CC=CC=C2S1(C3=CC=C(C=C3)OC)Cl;1;;;;;;
20455;FIYMXXSHKJBZAR-UHFFFAOYSA-N;CN1C(=O)C2=CC=CC=C2S1(C3=CC=C(C=C3)OC)Cl;1;;;;;;
20458;FIYMXXSHKJBZAR-UHFFFAOYSA-N;CN1C(=O)C2=CC=CC=C2S1(C3=CC=C(C=C3)OC)Cl;1;;;;;;
20459;FIYMXXSHKJBZAR-UHFFFAOYSA-N;CN1C(=O)C2=CC=CC=C2S1(C3=CC=C(C=C3)OC)Cl;1;;;;;;
20482;IMVLAQHUGBKUPG-UHFFFAOYSA-N;C1=CC=C(C=C1)P(=NC(=O)C2=CC=C(C=C2)F)(C3=CC=CC=C3)C4=CC=CC=C4;1;;;;;;
20483;IMVLAQHUGBKUPG-UHFFFAOYSA-N;C1=CC=C(C=C1)P(=NC(=O)C2=CC=C(C=C2)F)(C3=CC=CC=C3)C4=CC=CC=C4;1;;;;;;
20566;IRTLROCMFSDSNF-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=CN2;1;;;;;;
20567;IRTLROCMFSDSNF-UHFFFAOYSA-N;C1=CC=C(C=C1)C2=CC=CN2;1;;;;;;
20584;CAGHPRDTHLKFCW-UHFFFAOYSA-N;COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2C(Cl)(Cl)Cl)OCO5)OC;1;;;;;;
20585;CAGHPRDTHLKFCW-UHFFFAOYSA-N;COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2C(Cl)(Cl)Cl)OCO5)OC;1;;;;;;
20588;CAGHPRDTHLKFCW-UHFFFAOYSA-N;COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2C(Cl)(Cl)Cl)OCO5)OC;1;;;;;;
20589;CAGHPRDTHLKFCW-UHFFFAOYSA-N;COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2C(Cl)(Cl)Cl)OCO5)OC;1;;;;;;
20590;CAGHPRDTHLKFCW-UHFFFAOYSA-N;COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2C(Cl)(Cl)Cl)OCO5)OC;1;;;;;;
20591;CAGHPRDTHLKFCW-UHFFFAOYSA-N;COC1=C(C2=C(C=C1)C=C3C4=CC5=C(C=C4CCN3C2C(Cl)(Cl)Cl)OCO5)OC;1;;;;;;
20594;OSMNAGFXZMSURO-UHFFFAOYSA-N;CC1(COC(=O)N(C1(F)F)OC)C;1;;;;;;
20595;OSMNAGFXZMSURO-UHFFFAOYSA-N;CC1(COC(=O)N(C1(F)F)OC)C;1;;;;;;
20596;QJQAMHYHNCADNR-UHFFFAOYSA-N;CCC(=O)NC;1;;;;;;
20597;QJQAMHYHNCADNR-UHFFFAOYSA-N;CCC(=O)NC;1;;;;;;
20598;QJQAMHYHNCADNR-UHFFFAOYSA-N;CCC(=O)NC;1;;;;;;
20599;QJQAMHYHNCADNR-UHFFFAOYSA-N;CCC(=O)NC;1;;;;;;
20600;QJQAMHYHNCADNR-UHFFFAOYSA-N;CCC(=O)NC;1;;;;;;
